BUYER_DEA_NO,BUYER_STATE,BUYER_COUNTY,lat,lon
AM8550673,TN,DAVIDSON,36.1703733,-86.8013587
BW0997835,TN,DAVIDSON,36.1484591,-86.6671683
FT1193060,TN,DAVIDSON,36.1480791,-86.6783938
BW2900682,TN,DAVIDSON,36.1686629,-86.6805308
AK6157766,TN,DAVIDSON,36.1475637,-86.6685062
BI6560898,TN,DAVIDSON,36.1480791,-86.6783938
BW5493870,TN,DAVIDSON,36.2166772,-86.6009401
BP7930793,TN,DAVIDSON,36.2162959,-86.5964482
BW1568089,TN,DAVIDSON,36.2147318,-86.5895385
BB9368413,TN,HAMILTON,35.06026,-85.066267
FW0722959,TN,HAMILTON,35.0832335,-85.0578472
FW0094184,TN,HAMILTON,35.0811317,-85.0631219
BR4328109,TN,HAMILTON,35.084532,-85.0618762
FP1163524,TN,HAMILTON,35.0907031,-85.0643391
BB7037600,TN,HAMILTON,35.084532,-85.0618762
BW7484506,TN,HAMILTON,35.0001688,-85.132092599999993
FP0601559,TN,HAMILTON,34.9991833,-85.1338572
FB0667468,TN,HAMILTON,34.9980382,-85.0968686
BW5305998,TN,HAMILTON,35.0844821,-85.1948692
BR5157551,TN,HAMILTON,35.0860315,-85.1906594
BR5292115,TN,HAMILTON,35.083924,-85.1992
BE5292115,TN,HAMILTON,35.083924,-85.1992
BR4327878,TN,HAMILTON,35.0837775,-85.197662
FR0094552,TN,HAMILTON,34.9961375,-85.2376569
BR4327880,TN,HAMILTON,35.0013667,-85.2575742
AM2647660,TN,HAMILTON,34.9978742,-85.2513258
BW2351144,TN,DAVIDSON,36.0885927,-86.6490648
BK5750319,TN,DAVIDSON,36.0886314,-86.6474115
BR5292305,TN,DAVIDSON,36.0892289,-86.6097258
BE5292305,TN,DAVIDSON,36.0892289,-86.6097258
BP4271677,TN,DAVIDSON,36.1763896,-86.6081411
BW6687391,TN,DAVIDSON,36.1737367,-86.6013341
BK4875665,TN,DAVIDSON,36.1816745,-86.6049024
BH1559826,TN,DAVIDSON,36.1779855,-86.6045658
BK2876968,TN,DAVIDSON,36.0785591,-86.6467136
BT7485166,TN,DAVIDSON,36.0376734,-86.6422193
BM9105087,TN,DAVIDSON,36.039608,-86.646541
BW9615064,TN,DAVIDSON,36.0638958,-86.6284224
BW8480991,TN,DAVIDSON,36.0609738,-86.6291251
BK0525444,TN,DAVIDSON,36.049588,-86.6470966
BS3914214,TN,DAVIDSON,36.1295795,-86.8446448
FW1172737,TN,HAMILTON,35.0405686,-85.3015237
BP2156114,TN,HAMILTON,35.043705,-85.2949384
BH8983428,TN,DAVIDSON,36.1300828,-86.8024654
BW6118740,TN,DAVIDSON,36.1210019,-86.7753601
BK4364648,TN,DAVIDSON,36.1201079,-86.7768145
BH0689438,TN,DAVIDSON,36.1189765,-86.7752961
BE5292379,TN,DAVIDSON,36.125918,-86.7764623
BR5292379,TN,DAVIDSON,36.125918,-86.7764623
BW6305141,TN,DAVIDSON,36.1267851,-86.8442297
BK3861160,TN,DAVIDSON,36.1238965,-86.8505022
BH0688804,TN,DAVIDSON,36.1249881,-86.8496415
FH1478672,TN,DAVIDSON,36.1260733,-86.8448939
FP1183324,TN,DAVIDSON,36.1268904,-86.847335
BK0194491,TN,DAVIDSON,36.0731735,-86.9196814
BR5292406,TN,DAVIDSON,36.0748779,-86.9196262
BE5292406,TN,DAVIDSON,36.0748779,-86.9196262
BM2677170,TN,DAVIDSON,36.0729005,-86.9242163
AD9690959,TN,HARDIN,35.2281683,-88.231589
FM1258195,TN,HARDIN,35.2247034,-88.2441788
BF4696576,TN,HARDIN,35.2277506,-88.2294206
FT3485857,TN,HARDIN,35.2281683,-88.231589
BK6383210,TN,DAVIDSON,36.0433386,-86.9564911
BW8395849,TN,DAVIDSON,36.0451505,-86.9557358
FP0113605,TN,DAVIDSON,36.0471797,-86.9522389
BH0688753,TN,DAVIDSON,36.0451884,-86.8645134
BW3067938,TN,DAVIDSON,36.0407965,-86.7442304
AB0393823,TN,DAVIDSON,36.0797308,-86.7591516
FT0427941,TN,DAVIDSON,36.0805806,-86.7591569
BW8481020,TN,DAVIDSON,36.0421931,-86.7456447
BT9249334,TN,WILLIAMSON,36.0427023,-86.7783599
FW0057542,TN,DAVIDSON,36.0824717,-86.725605
BW4395693,TN,DAVIDSON,36.0507018,-86.7151497
BK0181266,TN,DAVIDSON,36.0463706,-86.7150711
BW7905194,TN,DAVIDSON,36.0463665,-86.6747213
BK9967184,TN,WILLIAMSON,36.0004279,-86.6912397
BF4694560,TN,HARDIN,35.0327562,-88.229763
FP1772993,TN,HARDIN,35.0143581,-88.238789
BS5637117,TN,HENDERSON,35.6533865,-88.3973585
BW5452038,TN,HENDERSON,35.6546413,-88.411758
BR7092644,TN,HENDERSON,35.648736,-88.393186
BS2228509,TN,DECATUR,35.5222259,-88.2495027
FF3588398,TN,DECATUR,35.5222259,-88.2495027
BK9019717,TN,KNOX,35.962616,-84.013726
BR3546972,TN,KNOX,35.9727493,-83.9829827
BK6696720,TN,KNOX,35.9718299,-83.9885679
BW3059284,TN,KNOX,35.9729586,-83.9864069
BW2932134,TN,KNOX,36.0301983,-83.9285007
AC0401226,TN,KNOX,36.0283554,-83.927451
AP7088568,TN,KNOX,36.0309229,-83.9289125
BF9887211,TN,KNOX,36.037024,-83.8707497
BT9769778,TN,KNOX,36.0369916,-83.8885125
BS6743000,TN,KNOX,36.0318203,-83.872151
BR5104954,TN,KNOX,35.9422827,-84.0924575
BK5384639,TN,KNOX,35.9430686,-84.0938182
BF9481944,TN,KNOX,35.9482857,-84.112836
FQ2529848,TN,KNOX,35.9185451,-84.0934889
FP1569714,TN,KNOX,35.9498375,-84.0252173
FT1795268,TN,KNOX,35.9500013,-84.0221439
BM9749675,TN,KNOX,35.9461886,-84.0303938
AH4657459,TN,MARSHALL,35.6146755,-86.699828
BF7351810,TN,KNOX,35.9808866,-84.0161806
BB8876142,TN,KNOX,36.0607417,-83.8931001
FS0180783,TN,KNOX,36.0622482,-83.8887576
FB2967389,TN,KNOX,36.0522517,-83.8735177
BF6660206,TN,KNOX,36.0194604,-83.7782305
BC3865017,TN,KNOX,36.0252175,-83.7348761
FB2378835,TN,KNOX,36.0252175,-83.7348761
AR2166660,TN,KNOX,35.8712194,-84.1808915
FK1070971,TN,KNOX,35.8804198,-84.1571553
BF3151747,TN,KNOX,35.8797155,-84.1626967
BK1124560,TN,KNOX,35.882122,-84.155978
BS9884013,TN,KNOX,35.9114536,-84.1461931
AH1685176,TN,KNOX,35.9114536,-84.1461931
BH3696094,TN,MAURY,35.6294463,-87.0245925
BW9183461,TN,MAURY,35.6280195,-87.0290451
BH8686733,TN,MAURY,35.6271967,-87.0302948
BK8581476,TN,MAURY,35.6300636,-87.027131
BH0688842,TN,MAURY,35.6045577,-87.0680849
FF1280089,TN,KNOX,35.9312764,-84.1861911
BW0818611,TN,KNOX,36.0729601,-83.9270336
BD5636862,TN,KNOX,36.0713612,-83.9255442
AR5031466,TN,KNOX,36.0849317,-83.9253405
BF6412869,TN,KNOX,36.080956,-83.924364
BW5384956,TN,KNOX,36.0886997,-83.93891
AW3036729,TN,KNOX,35.9851546,-83.8953944
AC0401303,TN,KNOX,35.978582,-83.9060949
BT9578103,TN,LAKE,36.3781994,-89.4854775
BF6710493,TN,LAKE,36.3712084,-89.4709591
AT7029300,TN,LAKE,36.3781994,-89.4854775
AL8364680,TN,LAWRENCE,35.257075,-87.3246929
BF5874866,TN,LAWRENCE,35.2467744,-87.3271962
BK1107526,TN,LAWRENCE,35.2620523,-87.3222683
BW5452026,TN,LAWRENCE,35.2733882,-87.3149694
BW9517686,TN,LAWRENCE,35.2409967,-87.32968
BH0809042,TN,LAWRENCE,35.2413687,-87.3309995
FL1826671,TN,LAWRENCE,35.2630847,-87.3230627
AH6902008,TN,LAWRENCE,35.2249857,-87.3368761
BO6069860,TN,LAWRENCE,35.2369498,-87.3003302
AL5649047,TN,LAWRENCE,35.2413051,-87.3349383
AH4496229,TN,LAWRENCE,35.2408101,-87.3343659
BR5157397,TN,LINCOLN,35.1413408,-86.5692909
AR8896358,TN,LOUDON,35.809901,-84.263806
BW6631584,TN,LOUDON,35.8010301,-84.2603913
BC9376218,TN,LOUDON,35.822874,-84.2824
FF1127732,TN,LOUDON,35.8193668,-84.269031
AH0409537,TN,HICKMAN,35.7788418,-87.4670653
BL3215185,TN,HICKMAN,35.7788065,-87.4598028
BF0181355,TN,MADISON,35.624903,-88.8360189
BW3963685,TN,MADISON,35.5752932,-88.8154199
BS5636987,TN,MADISON,35.5705504,-88.8155325
BW5451733,TN,MADISON,35.5507156,-88.8109918
AV8624822,TN,MADISON,35.5732448,-88.8157201
BC5935068,TN,MADISON,35.6957641,-88.8332402
BK6652134,TN,MADISON,35.6961016,-88.831873
BJ4098299,TN,MADISON,35.691158,-88.8575437
AB1378365,TN,KNOX,35.9924052,-83.9266722
FG2479827,TN,KNOX,35.9897197,-83.9413049
FM2967290,TN,KNOX,35.9924052,-83.9266722
BT5292444,TN,KNOX,35.9359722,-83.9064159
BF9649510,TN,KNOX,35.9324842,-83.901461
BB6749583,TN,KNOX,35.9324842,-83.901461
BW1034329,TN,MONROE,35.5928589,-84.4832598
FW0278881,TN,MONROE,35.5892148,-84.4716111
BK3485617,TN,MONROE,35.5881828,-84.4741938
AL5709653,TN,MONROE,35.59602,-84.46765
BA4293332,TN,MONROE,35.5997365,-84.4629134
FF2892532,TN,MONROE,35.5996999,-84.4628989
BW9672709,TN,MONROE,35.5171704,-84.3604871
BT6210366,TN,MONROE,35.5245146,-84.3497177
BW5451719,TN,MONROE,35.5123068,-84.3599787
AR1869479,TN,MONROE,35.5149489,-84.3595106
BR5933646,TN,MONTGOMERY,36.5196336,-87.3285158
BE5933646,TN,MONTGOMERY,36.5196336,-87.3285158
BK1248904,TN,MONTGOMERY,36.5205639,-87.330495
FC1408687,TN,MONTGOMERY,36.5410455,-87.3656699
FW2239261,TN,MONTGOMERY,36.6291586,-87.433222
BS3061479,TN,MONTGOMERY,36.5741248,-87.285068
FR1069283,TN,MONTGOMERY,36.5617228,-87.2888345
BK3225883,TN,MONTGOMERY,36.5849508,-87.2953963
BL1939581,TN,MOORE,35.2829304,-86.373183
BT0647416,TN,OBION,36.3383506,-89.1673072
BK8298475,TN,OBION,36.4151058,-89.0418995
BW8698613,TN,OBION,36.4143301,-89.0507061
BE5750307,TN,OBION,36.4130154,-89.0504772
BF5783926,TN,OBION,36.4129948,-89.0529447
AK7996323,TN,GIBSON,36.203254,-89.0117439
AS9598775,TN,OVERTON,36.3800804,-85.3315114
BF3410696,TN,OVERTON,36.3803,-85.3337745
AC4087525,TN,OVERTON,36.3859826,-85.3188923
FR2955992,TN,OVERTON,36.3850013,-85.3349503
BD1744514,TN,PICKETT,36.5714367,-85.1355588
AG9477313,TN,PICKETT,36.5723963,-85.1472477
FA1855925,TN,PUTNAM,36.1833872,-85.4577428
BK9019793,TN,PUTNAM,36.184162,-85.449208
BW8602472,TN,PUTNAM,36.1857083,-85.459797
BA9355947,TN,PUTNAM,36.1810077,-85.4924565
BC6579227,TN,PUTNAM,36.1663769,-85.4972455
FP2478508,TN,PUTNAM,36.1663769,-85.4972455
BW5451896,TN,PUTNAM,36.1451176,-85.497165
BI9755793,TN,PUTNAM,36.1458631,-85.482068
BK1622251,TN,PUTNAM,36.1508616,-85.4990167
FV3514759,TN,PUTNAM,36.1483129,-85.5021964
BN3129889,TN,PUTNAM,36.1547431,-85.642082
AM8048616,TN,COFFEE,35.4631219,-86.0874823
BR6635900,TN,COFFEE,35.476787,-86.0805957
AR9801451,TN,COFFEE,35.4738515,-86.0792875
BE6635900,TN,COFFEE,35.476787,-86.0805957
BS9616105,TN,COFFEE,35.4602297,-86.0624469
BB6535744,TN,COFFEE,35.4602297,-86.0624469
BA8259447,TN,MCMINN,35.3399964,-84.5198022
FF0082901,TN,MCMINN,35.3399699,-84.5239392
BR4335091,TN,MCMINN,35.3421704,-84.5196793
BR3339632,TN,MCMINN,35.3417615,-84.521031
BW2510344,TN,DAVIDSON,36.0705897,-86.6852548
FP1267031,TN,DAVIDSON,36.0714466,-86.688409
BS6918063,TN,DAVIDSON,36.0869373,-86.690378
BH5081738,TN,DAVIDSON,36.0834987,-86.9571474
BW6084610,TN,DAVIDSON,36.1313848,-86.906997
BF5370200,TN,FAYETTE,35.2288738,-89.5177068
FW0711588,TN,FAYETTE,35.2259285,-89.5223356
BD9038995,TN,GIBSON,36.066476,-88.993414
BS5636999,TN,GIBSON,35.8313519,-88.9160515
BD8524363,TN,GIBSON,35.8196616,-88.91447
AM0398102,TN,GIBSON,35.8201811,-88.9180591
BC8843903,TN,GIBSON,35.8201857,-88.9155973
FF3142623,TN,GIBSON,35.8354837,-88.9160141
BR5157599,TN,GILES,35.1991234,-87.040448
BW5451632,TN,GILES,35.2014522,-87.0603966
BO8436669,TN,GRAINGER,36.1572095,-83.7014596
AM7415587,TN,GRUNDY,35.2586923,-85.7260115
AK0390930,TN,HAMILTON,34.9987222,-85.2559196
BW7127942,TN,HAMILTON,35.0035856,-85.2606859
BR5292177,TN,HAMILTON,34.9950259,-85.2361402
BR5362772,TN,HAMILTON,34.9971443,-85.25078
BE5292177,TN,HAMILTON,34.9950259,-85.2361402
FS3425104,TN,HAMILTON,34.9970668,-85.2493445
AN0394712,TN,HARDEMAN,35.2644322,-89.0006317
BE9882881,TN,HARDEMAN,35.2566628,-88.9955595
FT0007561,TN,HARDEMAN,35.266753,-88.9996841
BW5451757,TN,HARDEMAN,35.279911,-89.0246236
FF2445713,TN,HARDEMAN,35.2566628,-88.9955595
BT9010644,TN,HARDEMAN,35.266753,-88.9996841
AC1557048,TN,HARDEMAN,35.2566628,-88.9955595
BM7645495,TN,HAWKINS,36.4019421,-83.0161216
AP7155826,TN,HAWKINS,36.3946792,-83.0135614
BT6259940,TN,HAWKINS,36.4131591,-82.9949659
FW0677116,TN,HAWKINS,36.3970558,-83.0170474
BW7632082,TN,HAWKINS,36.3964688,-83.0196888
BR5967419,TN,HAWKINS,36.3964659,-83.015891
AR8967931,TN,HAWKINS,36.4188675,-82.9925729
FF1076365,TN,HAWKINS,36.4156107,-82.990138
AM0399976,TN,HOUSTON,36.315592,-87.7132103
BM4383826,TN,JOHNSON,36.4555341,-81.7984796
AF5327730,TN,JOHNSON,36.4745527,-81.8055478
AR1781663,TN,JOHNSON,36.4765184,-81.8094127
FA3123382,TN,JOHNSON,36.4661667,-81.8019289
BW5385047,TN,KNOX,36.0310161,-83.866353899999993
BI7331185,TN,KNOX,35.9833533,-84.095015
BR5139375,TN,KNOX,36.1172599,-83.855358
FW2137190,TN,KNOX,36.1204254,-83.8541547
FT0643242,TN,LAKE,36.2638886,-89.4877567
BT1274745,TN,LAKE,36.2638886,-89.4877567
BE3089819,TN,LOUDON,35.810157,-84.2623535
BW5384792,TN,LOUDON,35.8220432,-84.2645877
FL0544937,TN,LOUDON,35.8229448,-84.2674674
FL2344682,TN,LOUDON,35.8229448,-84.2674674
AT7423724,TN,MACON,36.5331056,-85.8502315
FT3124055,TN,MACON,36.5331056,-85.8502315
FP3465172,TN,MONTGOMERY,36.6252282,-87.3725435
AH0375394,TN,MARSHALL,35.4620505,-86.7829122
BK3927069,TN,MARSHALL,35.4430137,-86.7729796
BW5384766,TN,MARSHALL,35.4711267,-86.7914299
BW9421760,TN,MARSHALL,35.4610326,-86.7816168
BR5157450,TN,MARSHALL,35.4624986,-86.7840241
BW6980115,TN,PUTNAM,36.1541261,-85.5138273
BH0688917,TN,PUTNAM,36.155304,-85.5147528
AK3190535,TN,PUTNAM,36.1540297,-85.5017115
BR5292139,TN,PUTNAM,36.1589915,-85.511453
AM3262350,TN,PUTNAM,36.161146,-85.5006609
BE5292139,TN,PUTNAM,36.1589915,-85.511453
BB5871872,TN,PUTNAM,36.1569704,-85.5185048
BK8092330,TN,ROBERTSON,36.4698331,-86.6667631
BW9759486,TN,ROBERTSON,36.4691695,-86.6648074
FM0822507,TN,ROBERTSON,36.4624344,-86.675945
BR8643555,TN,ROBERTSON,36.4681584,-86.6649791
FW0708404,TN,ROBERTSON,36.473104,-86.6778363
BE8643555,TN,ROBERTSON,36.4681584,-86.6649791
BL8700773,TN,RUTHERFORD,36.0198506,-86.5776288
BW6698192,TN,RUTHERFORD,36.0246165,-86.5875138
FR1353440,TN,RUTHERFORD,36.0189159,-86.5737479
BH0689135,TN,DAVIDSON,36.0252525,-86.5871608
BW8192837,TN,RUTHERFORD,35.8315944,-86.346231
BR6162717,TN,RUTHERFORD,35.8355499,-86.3727437
BE6162717,TN,RUTHERFORD,35.8355499,-86.3727437
BW7809847,TN,SEVIER,35.7953999,-83.5620393
AP8392172,TN,SEVIER,35.7882729,-83.5565937
BP8548399,TN,SEVIER,35.8117184,-83.5771176
AS6446288,TN,SEVIER,35.7937366,-83.5625548
BF9669651,TN,SEVIER,35.7883788,-83.5614213
BK4576849,TN,SEVIER,35.8043717,-83.581948
AT8337025,MS,UNION,35.1074571,-89.9865563
AW1446461,TN,SHELBY,35.1074362,-89.9451098
BW0776281,TN,SHELBY,35.0989193,-89.9316741
BK4489072,TN,SHELBY,35.107195,-89.9318378
AW0408220,TN,SHELBY,35.1157877,-90.0209234
BS5637030,TN,SHELBY,35.1141982,-90.0211365
AN6397930,TN,SHELBY,35.335287,-89.8703854
AB2647646,TN,SHELBY,35.20412,-89.8741055
BK9019781,TN,SHELBY,35.1712073,-89.8435568
BW6802462,TN,SHELBY,35.1669,-89.8376996
BC6556952,TN,SHELBY,35.1918334,-89.7959006
AF8579205,TN,SHELBY,35.0393329,-89.6756836
BS7612371,TN,SHELBY,35.0204951,-90.0570789
BB1980728,TN,SULLIVAN,36.537203,-82.3138379
AB9159496,TN,SULLIVAN,36.5346254,-82.3194804
BF7148047,TN,SULLIVAN,36.5252075,-82.313647
AV9285114,TN,SUMNER,36.5747594,-86.5141598
BP8314394,TN,SUMNER,36.5810247,-86.5161451
BF5258480,TN,SUMNER,36.5744221,-86.5156816
BC6189143,TN,SUMNER,36.5779197,-86.5140591
FK1792399,TN,SUMNER,36.3440087,-86.5264187
BW5451555,TN,TIPTON,35.5458244,-89.6654664
AC7830943,TN,TIPTON,35.5355203,-89.6799313
BB2148395,TN,WASHINGTON,36.3917132,-82.4118296
BW9869287,TN,WASHINGTON,36.3733463,-82.4285962
FS0255617,TN,WASHINGTON,36.3548041,-82.4000677
BF6852087,TN,WASHINGTON,36.3787207,-82.409247
AK1363035,TN,DAVIDSON,36.2378629,-86.3955405
BH0688880,TN,DAVIDSON,36.2378675,-86.3955682
BD2977734,TN,DAVIDSON,36.229207100000004,-86.3669302
AM9762318,TN,DAVIDSON,36.2375985,-86.394504
BW5518103,TN,WILSON,36.1919491,-86.2909178
FW1304954,TN,WILSON,36.192793,-86.294791
BF6084608,TN,WEAKLEY,36.1477859,-88.8010402
BJ3376072,TN,DEKALB,35.961476,-85.82953
AR9523146,TN,DEKALB,35.9534061,-85.8130223
AC2618811,TN,DEKALB,35.9589933,-85.8279603
AW0405008,TN,DEKALB,35.9546682,-85.8114617
FW0098853,TN,DEKALB,35.9547567,-85.8299059
BC5276642,TN,DEKALB,35.9627005,-85.8102206
BP9781104,TN,DEKALB,35.950298600000004,-85.8118919
BP8946773,TN,DEKALB,35.950298600000004,-85.8118919
FF2904983,TN,DEKALB,35.9691712,-85.8074716
FF3469485,TN,DEKALB,35.9691712,-85.8074716
BM3816723,TN,GREENE,36.1865325,-82.9342763
BR5292393,TN,HAMILTON,35.0603202,-85.0672197
BE5292393,TN,HAMILTON,35.0603202,-85.0672197
BS7428510,TN,HAMILTON,35.0814431,-85.069735
AW3233296,TN,KNOX,35.9950883,-83.9209017
AR5209398,TN,KNOX,35.906348,-83.8370885
FF0911811,TN,KNOX,35.9038792,-83.8376214
AW1583168,TN,KNOX,35.956289,-83.9337767
FW0713215,TN,BRADLEY,35.2142629,-84.8814655
BM9646235,TN,BRADLEY,35.2285647,-84.8833427
AM8257760,TN,BRADLEY,35.2285647,-84.8833427
AE0402519,TN,CHEATHAM,36.2762558,-87.0659581
BR5292331,TN,CHEATHAM,36.2689857,-87.0586012
BE5292331,TN,CHEATHAM,36.2689857,-87.0586012
FW3190408,TN,CHEATHAM,36.2725688,-87.0614504
FK0253966,TN,DAVIDSON,36.1843814,-86.7470589
FC0928296,TN,DECATUR,35.5839458,-88.1200508
BV6117774,TN,DECATUR,35.582301,-88.129068
BW5451581,TN,GIBSON,35.8404717,-88.9117464
BB8645701,TN,HAWKINS,36.257046,-83.086851
BC2539750,TN,HAWKINS,36.256382,-83.086398
FB3451731,TN,HAWKINS,36.257046,-83.086851
BH0689387,TN,DICKSON,36.0929234,-87.5540789
BH8686769,TN,HUMPHREYS,36.109112,-87.63421
FM2501977,TN,HUMPHREYS,36.1048465,-87.6259841
BW2111742,TN,KNOX,35.9417504,-84.095428
BS1868376,TN,LEWIS,35.5485283,-87.5546499
BW5384867,TN,LEWIS,35.5571433,-87.5286124
BW1898608,TN,DAVIDSON,36.2336583,-86.7591596
BH0689185,TN,DAVIDSON,36.2290959,-86.7604405
FB1773034,TN,MAURY,35.7464802,-86.9367064
BK7569897,TN,SEVIER,35.8795641,-83.5748007
BH0688854,TN,SEVIER,35.8811875,-83.5733803
BW1474016,TN,SHELBY,35.2102967,-90.0317833
BR6716673,TN,SHELBY,35.2087506,-90.0322523
AS0408991,TN,DAVIDSON,36.0800039,-86.7281457
AK3262362,TN,DAVIDSON,36.0852285,-86.7287593
FN1387136,TN,DAVIDSON,36.0746843,-86.6958189
FN0214471,TN,DAVIDSON,36.0746843,-86.6958189
BT8497251,TN,DAVIDSON,36.0424218,-86.6591875
BW5451959,TN,SUMNER,36.3769631,-86.4759008
BR2404654,TN,HAMBLEN,36.2003152,-83.3404685
BM2424896,TN,HAMBLEN,36.1976963,-83.3453636
AC0401199,TN,HAMBLEN,36.2073559,-83.3202326
AK6658770,TN,HAMBLEN,36.2028227,-83.3362243
BF6412833,TN,HAMBLEN,36.2082864,-83.3247353
BR5292343,TN,HAMILTON,35.0342331,-85.2715197
AS1532856,TN,HAMILTON,35.0329058,-85.2671945
BE5292343,TN,HAMILTON,35.0342331,-85.2715197
BH3875020,TN,SHELBY,35.1492995,-89.9469026
BW9316135,TN,SULLIVAN,36.5510406,-82.6361052
BR3546946,TN,SULLIVAN,36.5522951,-82.6258481
BS5637193,TN,HAYWOOD,35.5940409,-89.2566509
BQ2269959,TN,HAYWOOD,35.607771,-89.247461
AB8660424,TN,HAYWOOD,35.6108869,-89.2414087
BD5980936,TN,HAYWOOD,35.6102211,-89.2412029
BW5602291,TN,KNOX,35.8601866,-84.0688445
BP6383258,TN,MARION,35.0108596,-85.7053922
BW5384855,TN,MARION,35.0404552,-85.6820024
BB6187214,TN,MARION,35.0152136,-85.70209
FK1171797,TN,MAURY,35.7416264,-86.8925014
FW1429655,TN,MAURY,35.7382921,-86.8930948
FT0704557,TN,MAURY,35.7414091,-86.9372909
BH9018448,TN,MAURY,35.7534963,-86.9272322
AR1539026,TN,SULLIVAN,36.4842688,-82.5034882
BW9241871,TN,SULLIVAN,36.4888792,-82.5066598
BF6048955,TN,SULLIVAN,36.4892745,-82.5078651
BC6118649,TN,WEAKLEY,36.214587,-88.611279
AR2972847,TN,POLK,34.9886224,-84.3710471
BK9559684,TN,POLK,35.0309196,-84.3845282
BS2811722,TN,PUTNAM,36.1670699,-85.5078311
FC2516930,TN,PUTNAM,36.1625267,-85.5131432
BL7690375,TN,PUTNAM,36.1689049,-85.511614
AM9446344,TN,PUTNAM,36.168326,-85.508887
BS8143163,TN,RHEA,35.5134605,-84.9990201
BR4327854,TN,RHEA,35.4825167,-85.023752
BR5292165,TN,RHEA,35.5159883,-84.9991887
FW1085504,TN,RHEA,35.5171607,-84.9987357
FS2600989,TN,RHEA,35.5134605,-84.9990201
FD2381034,TN,RHEA,35.5036288,-85.0047878
BE5292165,TN,RHEA,35.5159883,-84.9991887
BW8602460,TN,BRADLEY,35.1253927,-84.8688457
BR3485578,TN,BRADLEY,35.1300031,-84.875827
FR1150630,TN,SHELBY,35.266123,-89.7727778
BO9050915,TN,SHELBY,35.2667754,-89.7708069
FW0614671,TN,SUMNER,36.5611998,-86.2591914
BF4977697,TN,SUMNER,36.5578053,-86.2413719
BW8920161,TN,SUMNER,36.5526082,-86.2397199
FS2269620,TN,SUMNER,36.5526082,-86.2397199
AS0393859,TN,WARREN,35.6995627,-85.7791148
BW9616383,TN,WARREN,35.7005492,-85.7796149
AF8763991,TN,WARREN,35.6996212,-85.7851645
BR8432394,TN,WARREN,35.686901400000004,-85.7735127
FS2262866,TN,WARREN,35.7000597,-85.7830826
BR4335089,TN,WARREN,35.6958972,-85.7810006
BD1373492,TN,WARREN,35.7000597,-85.7830826
FF1342790,TN,WARREN,35.6958972,-85.7810006
BE8432394,TN,WARREN,35.686901400000004,-85.7735127
FG0051639,TN,WARREN,35.6979077,-85.7448327
BW8139443,TN,SHELBY,35.2064092,-89.7320745
BW9272523,TN,MONTGOMERY,36.5629137,-87.3114754
BW4319338,TN,BLOUNT,35.7678621,-83.9748284
BH0688892,TN,BLOUNT,35.7666871,-83.9715324
BB8798398,TN,BLOUNT,35.7663955,-83.9778828
BF6514992,TN,BLOUNT,35.767062,-83.97393
FG0448539,TN,BRADLEY,35.1533636,-84.8806921
BD7964225,TN,CLAY,36.5447341,-85.5037259
BR1989978,TN,CLAY,36.5431527,-85.5031848
FD2546197,TN,CLAY,36.5447341,-85.5037259
FC2576796,TN,CLAY,36.5447246,-85.5051547
BW9315486,TN,DAVIDSON,36.2639405,-86.7140491
AB3470426,TN,DAVIDSON,36.1520152,-86.8508024
BB8782965,TN,DAVIDSON,36.1518862,-86.8511884
BR5292278,TN,DAVIDSON,36.1474896,-86.8078722
BB7584611,TN,DAVIDSON,36.1539035,-86.8025815
BE5292278,TN,DAVIDSON,36.1474896,-86.8078722
AW0408282,TN,DAVIDSON,36.105666,-86.8150729
AT9651971,TN,DAVIDSON,36.1058796,-86.8185046
BM9380748,TN,DAVIDSON,36.1054707,-86.8163976
BW7526241,TN,WILLIAMSON,36.0365243,-86.7874264
BN7065332,TN,DAVIDSON,36.1087928,-86.7632929
FW3011210,TN,DAVIDSON,36.110974,-86.7694458
BD3864825,TN,DAVIDSON,36.1095591,-86.7542341
BS5637028,TN,DYER,36.03088,-89.4140734
AR2416344,TN,GILES,35.1997251,-87.0303827
BJ3897800,TN,GRAINGER,36.2804042,-83.5141898
AR2913538,TN,HAMILTON,35.1218325,-85.3433807
BS0891956,TN,HAMILTON,35.1220711,-85.3428984
AT9807883,TN,HANCOCK,36.5301083,-83.2179533
BR3339606,TN,HANCOCK,36.5302113,-83.2171792
BC6807866,TN,HAWKINS,36.5219787,-82.7125608
BF7000514,TN,HAWKINS,36.5264732,-82.685807
FA0030368,TN,JACKSON,36.354743,-85.659261
BG2276776,TN,JACKSON,36.3556105,-85.6590444
AA2587890,TN,JACKSON,36.354743,-85.659261
BT1146263,TN,JEFFERSON,36.0156122,-83.41502
BJ7045582,TN,JEFFERSON,36.015939,-83.4175791
BF8112524,TN,JEFFERSON,36.0166773,-83.4257573
BW5384968,TN,KNOX,35.9115755,-83.8438028
FW0745957,TN,KNOX,35.9094147,-83.846332
FF0218126,TN,KNOX,35.9660489,-83.9437266
BC9376232,TN,KNOX,35.9666411,-83.9452831
BR8596643,TN,LAWRENCE,35.2681914,-87.3223059
BE8596643,TN,LAWRENCE,35.2681914,-87.3223059
BW5451947,TN,MONTGOMERY,36.5945883,-87.2913287
BK6556976,TN,MONTGOMERY,36.5747024,-87.306894
BS5636975,TN,OBION,36.421506,-89.0579161
